f_id,o_id
2555,3258
16546,28
2880,563
5036,5932
9946,732
14556,86
11651,28
7168,383
2387,3242
15835,2044
9034,2914
18302,1
7430,98
16231,31
17877,1067
6277,22
8179,31
4809,1
908,76
9400,5
17185,14
18324,129
11543,361
13273,2018
11241,133
13794,4
19226,1
7410,66
12304,8
1956,144
11234,6765
15512,32
11256,693
9523,31
10060,270
1501,158
16856,81
1946,61
3072,870
11682,0
19778,1275
10591,266
5246,2177
3950,10
940,1
4540,4222
6042,442
14344,86
7076,140
11404,3524
16633,3
18360,128
14952,282
17650,1844
19666,55
16648,5091
8631,785
11720,1324
17462,4083
858,168
11533,2546
1766,214
17815,1
226,558
996,30
2574,296
16429,832
16964,715
15705,30
878,30
15398,11
6629,1516
18641,350
15047,2279
16251,39
17404,3713
13199,155
18028,2
15406,1349
16617,194
19690,5293
11072,140
5631,731
1128,115
13270,4
1718,806
6222,163
8737,458
17059,4
4016,594
3852,296
18674,448
19670,194
4844,14
5215,41
17049,1842
544,51
11290,425
14988,24
19294,1846
8052,38
18339,5203
18710,3819
18322,1150
17018,2808
18282,38
11755,60
18696,448
19450,67
12945,177
11851,166
3624,324
11164,1816
12144,172
8548,617
11286,247
9311,804
2570,76
18838,5
8120,2487
13947,101
11689,632
13880,42
16949,7577
5270,13
11836,48
13317,331
6100,212
6712,3
14976,43
3680,329
11319,27
10096,312
799,127
16781,321
19266,2621
988,36
7975,21
10197,22
12195,0
16068,17
4639,340
8285,14
9281,445
15692,829
12997,2397
6714,4398
6768,8
19174,32
5932,178
16828,2
7736,23
2500,3256
13744,281
10367,1059
3464,123
12494,84
18708,36
14425,105
3956,4187
8577,31
8630,149
19690,2
8678,161
4578,340
17650,7684
14941,662
15402,408
18208,80
12772,2521
4028,730
18670,93
13565,241
4204,2145
5101,1773
1247,5490
8108,1101
10022,6571
18536,1
2944,749
15874,897
13380,58
12557,1705
4732,5894
8463,4506
13096,1241
6226,32
18616,8
19718,7
11177,1
1554,2360
3729,125
4622,100
2797,871
3459,508
806,17
13252,619
15308,1091
3327,43
18088,34
16080,7459
1862,2709
19228,53
5409,2181
10968,984
4238,399
15058,1833
10132,178
291,558
16259,5
9350,19
6524,18
16804,5103
6588,1027
4108,30
14737,953
15956,40
186,1447
16498,220
7752,165
3166,1560
18611,203
15105,26
5929,85
15859,263
7674,6275
7528,404
11840,241
14690,874
14860,292
10604,1809
7885,456
14008,12
17931,24
8088,22
18910,452
18067,552
18700,2
11208,3
13558,482
4372,313
16326,648
14456,487
8083,797
19324,2622
5672,128
16464,129
9470,1802
906,1377
15846,365
12310,107
19136,4895
19262,1063
10264,10
15977,795
18609,73
17381,1579
9174,922
1876,391
6184,807
19420,38
7756,168
11404,686
16608,3770
11085,4686
15056,3
13837,27
16852,61
18256,219
18988,241
4803,51
1838,942
5248,196
3488,30
10470,1041
14012,7
11392,93
14924,10
18228,81
14988,1051
19407,638
5946,22
7229,10
9428,190
10723,43
15440,40
16173,1616
9822,10
11995,22
3344,1612
6536,6137
11136,6710
19102,27
11670,854
812,5421
15416,48
9056,140
3982,27
2548,138
10249,880
19770,144
3041,31
13602,240
18136,125
15604,1048
9544,0
11468,140
3686,800
12806,0
784,1057
6155,0
18907,615
8416,521
10493,6628
6330,38
3492,1
10097,785
14204,4903
15440,3039
10485,33
12187,2256
19660,421
10133,138
16954,490
4038,2779
7551,692
7830,43
1161,147
10540,969
14206,2471
17106,225
13644,200
10491,1889
12491,4
7016,375
10892,133
1612,11
5038,61
19410,906
4678,100
385,1366
4957,51
821,1111
12439,2
13781,3
1692,2
2786,992
4145,3
4809,100
14965,7307
4424,198
10094,2
11451,380
13222,2131
13580,533
14320,842
9591,28
19337,738
14179,1
8240,1309
3764,4171
3666,26
11289,506
5286,3384
12646,2552
15674,7
3585,0
6113,30
5387,2183
12917,111
19735,127
14970,3723
12505,4802
18004,975
1268,164
2277,1475
6008,18
2062,37
3762,5794
18814,265
10833,1
7994,553
11900,1237
12390,3
4827,4
9644,1233
13651,20
13266,10
15556,2112
2806,441
8929,67
2278,582
13270,1430
17426,27
9950,40
4411,874
2914,86
12696,67
8449,28
2863,19
15678,18
16946,500
6526,2
6934,101
4398,5862
6830,58
8172,81
12203,1
16966,2
3616,4
11050,183
17388,688
7542,377
7065,107
4299,43
12536,6951
17482,484
4033,173
12448,2157
204,165
5560,46
14158,1
12187,4785
3274,27
785,1712
4674,196
15600,7
4840,740
11913,150
2268,3
4194,33
5589,30
5680,4310
7995,135
18184,606
17380,2297
18476,1087
1992,560
5246,4274
3995,2787
16122,7462
17898,22
15133,1148
10085,165
13550,19
11661,25
19780,946
13520,34
13396,4849
19247,176
18820,2091
7438,767
3055,2
10892,56
907,1569
4266,1402
14826,7287
16494,8
13933,101
5093,728
3178,277
6823,159
16929,0
12978,118
16244,121
16284,2564
17768,1
10036,2
1221,492
11944,150
14682,7260
15209,2588
15893,196
1034,705
17318,13
18314,154
2882,24
11390,121
7177,51
6437,2
13856,1538
9134,445
16866,68
10530,285
15796,665
4305,92
12010,42
17423,11
15830,136
19663,82
1501,270
860,186
12208,121
11749,87
8672,1
11774,506
5724,41
18708,1
19026,4
19757,122
15532,1381
4532,51
14152,2278
14094,1225
18523,2
9086,7
6172,614
3228,24
8574,507
9056,86
18264,2057
1841,147
12943,557
282,1174
2672,40
6868,158
2002,166
11482,7
1718,106
15226,56
16457,14
17876,3801
10910,2947
13815,7132
11426,2014
10675,2510
16364,1579
5194,928
645,23
7349,2484
5902,2090
3496,13
10254,298
11649,854
19660,271
7200,740
10496,1481
326,335
2808,20
13332,247
18914,1692
3972,594
342,1361
12056,646
4872,298
15851,3
8032,428
16259,40
11848,808
6246,4365
17695,3
3328,1288
17114,684
468,123
4029,752
10589,508
3485,594
18766,927
19508,56
8075,41
1763,201
12828,116
13656,365
17007,8
4292,383
4866,58
1260,53
16105,7463
14950,41
19694,918
14206,884
19763,27
3878,1013
17802,57
282,485
266,558
13279,674
1902,2371
15134,51
15385,23
18914,615
19306,293
14834,121
2872,220
5810,15
18907,402
8626,46
15546,2
3395,8
14573,796
1383,31
11873,60
15290,708
8427,38
16258,423
13628,23
16163,382
7348,0
6193,514
12408,56
15708,2221
8058,429
5854,2194
6172,2712
14475,1098
11678,73
722,155
6330,1448
13036,2024
18570,2
19356,1445
5072,4
7372,1287
12886,1498
5395,2180
7286,105
336,0
4262,27
12934,972
18968,0
9531,3
12664,606
14662,41
10385,139
17924,4
18488,229
16264,82
15422,190
19675,8
14560,414
2245,2
9580,2447
5139,61
9147,504
2784,203
4184,0
12277,2259
15022,10
16364,1
17058,262
17173,55
4292,2433
11056,3596
18369,703
3970,51
18663,448
6675,4400
11196,360
1469,1
18644,19
4064,73
19398,140
9117,260
12342,1921
19751,1372
14866,919
15661,4
5248,4274
1544,126
5740,18
5630,2186
4306,51
17094,7608
17872,250
4610,27
1830,1584
87,3858
6600,4387
437,1563
5963,386
13199,1077
14763,155
12564,1864
4201,57
17380,1579
14368,312
14866,603
15599,31
1178,105
9698,1
16752,28
4108,562
16062,3057
19762,231
19734,1
7162,51
11271,8
682,767
13566,283
14011,3706
19308,7905
15228,4970
16832,51
9418,19
15151,511
16946,3079
16122,2686
11404,574
10876,13
16792,7552
19709,8005
11270,83
1338,85
12190,0
16937,1
13551,387
13350,2026
9484,121
7988,330
9762,1050
17146,248
4906,107
10687,4649
17474,5138
3104,205
18768,2
14011,38
19418,68
7309,147
9328,601
9213,57
15151,51
15482,3558
10126,1073
13706,51
10334,61
9678,76
4725,2438
6159,6084
16570,1
8324,392
12340,2
2097,128
1796,685
9691,112
14822,56
13635,7101
4184,139
11022,662
17662,59
16650,8
10223,22
8830,623
3189,154
1318,40
19450,9
12637,2262
1901,81
1930,5557
5032,232
14194,7174
16518,3
4213,177
13037,385
4515,3
5882,1
13364,30
11694,102
6080,36
14046,673
11322,640
13059,1
18570,2523
1108,40
6343,81
14922,3037
4278,0
14759,194
15333,169
6822,1
12793,728
19320,32
10014,1421
7234,112
15796,2073
964,6
11726,499
15186,2808
19559,56
7870,93
14302,139
8096,10
9670,86
15430,2042
11587,56
7210,136
7593,0
12667,634
8217,126
4729,4241
10808,6674
19372,53
12637,2910
19520,3119
14653,31
18866,2618
7408,1
8634,17
19726,1187
15986,3688
17380,914
10652,457
16238,410
2386,4050
5395,1
189,485
17386,414
1390,159
9342,2511
13760,1338
12436,2232
7775,260
9460,66
19162,37
156,1
16018,41
10337,811
11296,2
18222,136
19028,654
336,1361
11220,2010
5470,865
15900,5
9471,1511
4612,19
4944,579
18578,5
10028,2002
10776,6670
5578,270
5748,1318
15770,0
6814,43
3886,76
19522,22
17856,606
13151,92
624,37
2253,3
15898,183
12323,587
17062,635
9002,1992
780,385
13044,3638
11270,701
9454,190
14792,4951
15506,3043
11514,489
14217,351
13644,4796
5706,41
13970,1
17741,480
14716,82
16648,1
12727,8
12646,88
2162,4040
3326,5723
18072,489
3615,744
19620,81
10066,6576
9692,495
15298,22
16891,619
11678,82
17474,78
11240,122
6027,36
2692,40
11864,667
3832,4175
9412,525
906,14
18745,3
13921,2
111,5314
9930,81
15112,44
12636,2262
12408,473
9925,474
16813,31
19124,1988
1476,2110
4356,0
17373,103
16695,31
13588,405
2630,1
19700,1674
8884,1159
19557,15
16547,28
3160,12
17838,66
19414,32
15094,227
13784,7123
108,366
4052,3
18354,36
14538,313
12198,3
3904,10
5719,282
12934,301
2486,43
17966,169
9146,652
16283,0
12685,257
11665,40
2686,26
17129,206
18088,215
14699,1379
17786,1256
2794,187
5896,18
7216,154
10864,270
8534,224
2932,301
7926,3476
17670,324
13840,4266
3326,85
8583,6394
14774,22
708,1874
7400,470
18644,504
5607,147
14921,427
8052,198
15382,40
6593,2207
17775,22
4306,76
14494,0
4040,22
1336,525
14626,4931
2859,24
1491,3991
17763,583
19350,1674
14956,2582
6988,67
282,277
10192,350
17474,257
17564,387
12721,2
16526,2
10444,265
11926,150
3865,408
9617,0
12842,653
253,0
2251,22
12750,38
17298,186
4827,222
5486,1315
17000,422
16650,1437
17224,1018
4338,1
16398,363
3286,1913
10814,673
13215,9
9148,381
11284,65
15706,30
2877,24
13385,31
14116,3
12926,121
13851,1538
13832,602
19799,279
10912,135
11924,0
15426,0
1968,5563
12416,11
7185,23
2505,114
12836,3231
16424,431
12962,26
940,404
4532,310
10006,17
18109,31
3800,282
5216,746
2950,4108
6167,550
15185,1168
11252,717
17488,870
7426,61
13602,93
4257,1270
8804,678
6556,2827
11593,655
17818,27
19262,3829
19276,37
6830,6177
18891,1
14647,45
3916,630
14912,66
17146,1689
10882,359
18701,3820
1768,1
6650,1120
3293,118
17328,1
5906,8
15746,78
8632,149
9702,2000
12302,22
14556,24
444,18
15660,7407
10112,32
4065,118
5032,13
11358,58
8207,158
17433,19
2130,263
15943,476
7774,1188
8136,70
14185,632
2803,20
16764,121
13768,1156
15030,163
2473,4059
5160,152
2944,1748
15076,1573
17370,73
4913,24
17992,28
12358,123
17204,2436
5088,2
16470,62
3994,463
12025,42
17058,826
10644,121
7263,583
10983,3514
11333,43
2057,2
19706,116
1772,12
8846,140
8521,255
3248,2136
1513,1280
3903,135
13966,165
12972,6989
14231,3
120,248
4851,3
10360,4631
19559,23
10686,65
4567,383
16929,922
18722,8
1864,5547
3708,3
1657,135
1362,29
5966,32
14440,4914
11517,6819
11854,3
14741,1830
16380,7
15010,573
6342,2204
18136,1734
4354,3348
15796,231
15600,416
9242,4
1882,518
16342,62
12790,571
14300,42
12356,849
19324,8
12090,511
15809,5
6445,147
12630,3
2387,255
541,28
5129,1
3994,730
16253,3763
6320,67
11656,0
14623,282
7129,1415
7931,734
3094,203
7952,57
18166,222
3064,72
3066,666
17481,104
5190,660
14155,577
17656,2
8197,22
17898,67
9776,10
11790,48
2092,13
1777,66
14457,609
4179,0
6723,3
3691,329
4259,9
14141,7170
17698,76
16614,3771
2162,43
5227,76
14118,19
11680,1312
12898,40
1128,5471
8538,1384
10725,150
11470,2964
1046,227
11370,4
17950,0
12708,336
5654,28
478,984
9722,172
16866,17
16654,1546
2748,542
15247,126
14502,3
11648,38
13590,4
17387,2298
11597,125
2655,57
6140,384
1498,5510
7628,424
10159,241
14280,4909
3616,312
10048,50
17950,3804
13642,462
804,1057
3996,51
6156,8
5590,131
12906,453
1772,1070
84,1695
18090,338
10688,4646
13729,435
2020,2712
13222,7025
4531,1
949,3954
15330,196
16312,136
13726,0
19410,1433
18810,265
19476,0
4636,27
8082,521
4892,141
11635,6839
17865,1727
12145,18
6758,8
17656,7687
7726,27
16946,2293
15524,129
15348,4974
5578,158
17654,1476
970,3959
5678,1512
12335,2
10612,88
13368,7
6114,30
1203,36
9372,1788
8955,38
7934,203
18197,9
18220,158
13492,168
938,3191
14702,2548
14545,2383
12057,701
16795,695
10332,222
17062,715
10070,5
15660,133
19694,7995
16287,56
14912,3721
17758,723
2215,168
18371,56
15000,72
13229,4845
8004,1715
15968,13
19098,66
7656,1980
3570,139
4230,19
7888,43
8450,28
4118,4205
10034,684
2684,797
16507,3065
12184,325
14152,2314
4744,671
9420,575
9314,22
15471,136
16866,164
7792,1418
19374,5264
3730,293
11318,133
15240,19
11401,351
1395,87
3086,104
2685,1211
4438,163
1510,260
5178,178
15786,2
5254,7
15365,7370
7724,3333
16688,7542
2424,355
13612,93
12692,260
16184,0
7588,0
14068,118
9503,4
1940,1
3961,364
18136,55
1819,4008
12910,131
4478,569
17315,2
1930,138
2120,169
8642,13
13986,3
4809,1766
5233,238
17713,4
9311,4577
1566,5516
12434,0
4924,145
16671,1448
7203,22
6102,502
13184,3000
11847,120
4398,56
9270,381
194,2318
14826,1635
8926,2907
13760,4795
18933,116
4886,76
16471,232
7036,3
4558,1601
19262,945
14974,929
11495,0
16316,286
13036,0
14122,7
922,0
13407,19
19172,7885
12078,1
18278,1591
19656,3762
8368,4505
7544,692
1038,2097
4046,303
3495,31
5665,1511
5036,29
17080,33
5407,62
1340,332
12266,3
14194,1431
14178,112
4046,1930
3995,1496
14240,1683
14972,23
17402,7
18980,277
4574,1618
13538,2158
4732,449
16022,1671
5804,119
815,773
3991,594
13466,249
17315,7638
18274,7753
15422,66
9304,282
11060,0
16199,382
12905,50
14573,1664
18246,270
13184,1
8990,186
11845,1426
18829,7835
1512,19
11377,86
5491,547
16908,81
19058,8
14457,8
7263,1887
15047,1833
15976,365
18390,920
2211,1
5532,22
19216,3714
15507,3043
111,1101
18184,536
648,1
906,1881
3388,303
11848,1426
3316,57
9529,81
10775,177
11626,499
13642,595
16132,5050
19480,1443
14452,201
18164,101
6617,407
13206,2167
14334,4911
16506,545
9708,480
586,38
6840,1017
12571,336
4510,447
11357,3
3462,46
9336,1214
10854,7
1554,1580
5600,174
8736,216
3256,1477
12039,722
17482,3506
10298,133
8683,1
14502,4919
11181,702
3098,4112
7429,1
13206,20
18125,1
9637,31
695,31
4706,5884
402,3150
9927,114
10130,144
8654,1729
18338,3810
8650,1472
9082,4560
1838,66
10246,399
13242,219
19624,365
4579,340
2588,3
10990,3
5224,710
14002,40
1120,40
12531,1
11919,588
16664,1437
18033,29
19498,3180
3170,1610
15762,976
2776,1
5101,105
6601,178
16665,1545
17758,1
4930,115
9369,190
11549,168
5248,404
7576,657
8910,222
10757,4652
17820,764
16213,194
1718,80
3141,5709
11468,56
19124,353
5180,5954
11825,633
14532,547
844,29
4768,9
17,3855
1367,147
6226,3
13262,1733
7976,33
10214,0
5837,848
12145,117
3459,477
10277,129
14637,489
13682,3691
7648,1
6368,719
18088,1
2912,13
5940,30
6838,36
12426,725
4145,5850
5128,38
7806,185
526,2
16160,382
10645,399
3658,177
1109,155
3070,349
15615,141
8406,6344
2182,27
13714,40
10672,434
6604,72
11271,1557
17653,1184
258,2322
189,3134
663,93
15732,30
5654,1317
19120,1122
13411,31
16472,589
7862,8
14618,2026
14008,43
15570,32
10343,469
11153,1075
5400,1223
6280,76
15298,511
15452,28
4510,42
16231,810
16616,3771
259,5358
9624,1299
14586,3028
9594,1
8492,525
5678,36
1247,1178
14221,507
3464,329
5853,66
17676,797
17662,1138
10653,506
10293,19
11543,1081
4072,13
14278,7
15835,2287
2614,644
15042,13
2068,1052
19113,1040
14970,1348
15706,36
17320,486
2476,1481
1591,147
7732,23
17308,351
19737,31
6210,712
590,152
14639,3718
14016,208
11306,353
4816,52
3886,1716
1210,45
2786,27
15527,372
8217,158
9356,33
15520,14
6154,550
19662,82
17353,92
9146,37
13390,3
16926,659
14070,673
19263,1702
8629,58
18566,454
16651,0
9237,4
1870,794
18550,2056
19109,5248
17820,1242
6254,489
19451,3
12596,27
16940,7573
6450,1026
13728,468
13402,2563
19319,8
14946,375
17466,689
19669,370
2532,362
6737,147
4357,2800
7184,862
14475,28
326,0
3382,509
8456,28
19622,27
5792,424
15112,4419
13272,157
14321,166
17266,28
18700,5227
7830,1654
3122,760
8969,1992
7004,6211
1204,3910
15206,1784
16352,62
8887,1158
19376,658
11234,6761
16967,858
5776,41
4803,833
9975,8
314,127
11132,6709
6789,314
12696,2113
13689,8
6872,224
16662,407
8466,2732
19780,1702
7010,178
9324,13
7637,23
13172,33
18398,546
297,1361
977,503
3346,136
8610,4526
9598,967
17508,7659
11787,48
14803,543
2870,5666
14105,856
12271,32
17735,4
7954,93
12403,2
19798,2312
13883,351
18332,122
2378,5603
18792,36
8017,4488
7384,8
8714,2118
2971,147
10196,254
7448,1081
7970,6295
13518,33
4334,992
18398,126
10794,0
8833,0
11103,30
13879,3012
3166,85
3203,237
8212,42
13946,1066
3032,641
3846,1004
18938,359
9118,178
6686,903
1963,48
17207,19
14222,7185
16008,13
13332,3
3681,1713
6586,2207
14717,2103
11832,449
10580,270
3070,187
8736,2902
8743,65
11296,2514
12487,4
15096,227
5242,4
17298,7634
11847,8
16664,1546
4806,101
13984,4892
4151,176
18164,2
4748,166
14551,226
6692,2476
14199,97
11365,2518
17670,100
16902,498
9719,31
7220,385
9472,626
4558,76
15802,4
2816,375
12314,14
11640,93
534,13
18680,27
11997,127
6403,350
2834,871
4126,2430
5246,19
7975,17
17892,897
2497,31
18940,452
4030,864
395,510
12010,13
1340,316
16748,7
2381,901
4238,539
19519,4470
16482,7510
7310,67
11825,144
1690,102
13011,385
15062,1
6450,1
8612,349
9518,177
12277,3222
9234,664
2763,2
7736,27
6100,660
3464,127
4876,1080
10064,727
13566,476
7897,8
5546,2748
1256,2104
3122,1750
16548,28
18802,22
18104,165
19514,419
19055,1
17094,3
13279,1430
12848,0
14234,7187
18355,20
16492,1300
12294,445
14458,449
12958,84
11297,155
16284,8
6279,42
9550,2
645,8
631,179
7858,22
12911,205
2698,530
16428,126
11909,150
7917,906
4840,590
15489,1176
4684,5876
13286,818
14998,118
448,56
15187,59
8267,6336
13018,295
15477,38
18681,309
5600,1463
6480,76
8884,397
8476,24
9880,62
2489,241
1602,9
1948,61
13677,57
4530,708
4606,43
3865,909
13006,923
13981,1
7330,3
18123,890
13748,356
4880,82
17514,319
15310,81
5645,141
7809,87
8922,282
16474,0
798,5417
2091,3
15816,5022
9618,8
12712,155
15812,2
13350,466
12882,526
6835,302
1218,5482
7870,330
17934,1475
5600,30
12840,38
19713,1281
1724,88
13400,30
382,271
8191,4494
6814,3447
9328,1
1177,180
13199,1861
4792,725
10093,278
229,9
18836,2
7391,80
5706,2188
2773,8
11242,750
10548,19
6858,9
5487,118
9170,86
11774,640
13361,0
13576,7090
14696,3031
13194,155
1792,66
10185,140
13096,3565
588,27
5266,408
10684,23
574,66
9705,23
11970,121
15910,77
16385,0
3120,1464
10907,9
5180,549
6528,1
17662,431
18340,41
112,2
8606,6397
11642,73
4806,131
15356,1091
15658,1749
18141,3
4028,173
13277,3257
3705,8
15047,7319
2206,3
18520,81
2245,551
11415,55
14042,66
11641,0
4307,57
14903,0
1109,11
8476,147
11954,150
2604,1
643,3
19287,7912
4758,51
16509,589
4017,1015
6214,539
6876,1152
10858,28
9116,466
3963,1932
11676,854
19260,1846
2934,5673
12306,595
13210,13
2916,224
17670,846
12873,205
18556,1226
2858,57
14550,51
13153,4837
13712,214
17000,2053
7367,169
12009,250
7812,330
18452,784
18910,2580
4338,71
5795,41
7000,24
10013,1421
15010,1004
10943,89
2951,3286
7022,6216
9210,600
1534,257
4459,5866
13874,0
11496,225
12426,80
3081,5705
15369,28
9484,24
13442,7063
6642,1968
2944,907
5068,4
7580,692
5439,23
16792,559
16457,133
15440,167
7160,188
12386,1343
2876,9
16424,361
13114,263
820,132
12934,26
10232,30
6306,349
12424,1667
3518,2415
17931,3089
227,0
12952,453
18339,1332
18903,514
11072,165
7004,27
11941,507
18106,684
10919,757
15342,2591
152,794
13650,1242
3076,2403
2860,202
5650,56
16892,10
13748,62
14670,7259
5470,17
13644,127
2142,889
3781,40
4810,452
9558,13
18376,23
14042,201
12940,453
18492,2
9018,894
15286,7
10668,43
9781,43
4166,507
1132,23
18744,3819
5773,992
16330,648
9956,7
10905,48
2346,900
11836,41
12674,0
14402,269
14971,1348
5228,1936
7761,23
3500,2154
14702,1748
12564,4804
10948,1
16067,2192
18680,0
444,536
11612,56
13591,4
18072,125
9533,20
17417,136
9148,118
6988,312
8518,794
15362,571
11318,121
9380,264
13864,180
15878,190
17598,43
16482,3
11797,5
7100,928
13276,0
6625,0
13006,169
13744,370
14402,241
2040,51
15820,1
11674,2548
4917,27
6,11
7134,131
2816,1075
10776,3462
8422,32
1922,321
10172,2
536,2
12982,65
1442,58
4688,76
9028,128
17387,42
6520,8
7532,129
19772,1988
10336,916
13694,468
16586,2291
9343,886
10382,193
8450,6352
16114,5046
16722,86
16793,2340
10333,414
4915,133
14561,28
18250,1
8353,107
4322,27
17489,689
13132,26
12348,617
4520,42
15473,440
19350,1234
478,30
4132,927
1204,36
3104,5704
8659,820
14894,40
2018,560
952,2097
526,1703
18630,163
2466,141
17000,3080
8156,1
13859,627
17346,3084
290,1103
10319,19
19446,1
19134,2119
14702,904
11804,3634
2742,57
13928,46
8190,224
1622,144
520,799
4003,30
3581,118
7505,2
7966,145
13667,83
11787,1461
16834,2
15556,2594
2414,9
3818,3
12082,107
315,2326
10470,135
8599,31
17442,28
17751,10
14470,28
17232,0
8451,28
9500,1
11574,294
120,1
13858,3010
16268,362
17974,38
9974,1879
11766,4753
5428,4289
17706,955
15967,951
4380,539
16253,6
6903,147
68,7
2449,147
8678,1001
4656,10
5705,1
10890,13
7290,799
18670,1685
1552,12
6004,186
7234,806
9136,336
980,803
5130,241
19181,3107
9440,398
987,25
7868,553
6824,2410
15952,797
8672,400
4274,1491
11168,133
14633,31
17517,158
5150,7
11670,1312
16424,3
1256,493
17178,180
2692,3269
12780,653
979,1370
3906,247
18365,1
16080,0
