a_id,o_id
600,1363
2088,43
1674,275
113,1012
318,5
636,0
48,537
36,1034
41,3808
207,791
79,6485
29,351
820,126
350,2513
38,23
481,618
1977,28
1299,8
109,162
702,3733
5,359
1773,1702
35,764
60,281
67,1071
1155,1622
288,404
1231,739
2,414
52,7105
94,40
166,5196
22,820
852,3
93,225
8,1341
26,42
335,36
67,3086
201,0
97,87
26,3428
2,962
652,8
110,702
149,2
220,3926
135,51
29,556
66,1952
84,553
52,1779
31,482
1,11
10,299
584,140
547,0
88,1883
40,1194
1644,881
252,2477
1330,632
87,41
53,4786
1387,1542
1652,58
53,3522
100,27
615,4220
56,161
5,40
139,1258
408,6525
109,4765
945,3226
32,9
530,264
786,158
1503,831
571,1312
27,270
75,58
38,386
8,241
2,5019
15,1786
213,152
95,196
72,659
201,881
111,1234
330,87
62,614
196,572
2,277
81,2624
212,2026
82,1779
50,41
20,1521
938,3228
22,67
225,53
70,319
93,118
111,3325
7,2006
17,1326
224,122
330,1934
224,2693
16,2801
81,3817
350,3540
1844,1140
347,2
95,1116
10,94
146,526
6,4042
10,7438
0,247
952,2046
295,0
110,1
36,1900
52,7719
889,1430
612,82
190,8
1532,3
1238,5609
86,105
395,1876
42,3
616,164
35,854
180,149
71,1720
599,410
13,6911
41,474
193,183
873,3381
250,1820
422,5120
46,4897
520,8
829,2
47,453
1583,6362
3,35
397,231
175,1981
46,246
32,576
897,588
2,104
793,659
25,313
27,711
624,313
147,1802
54,1472
104,4506
22,478
114,1111
375,1392
1299,1754
1,337
53,2980
23,6401
36,6101
3,2904
1637,1161
21,15
5,1674
39,2048
760,773
6,127
66,1674
77,10
778,127
289,26
623,3
505,1480
583,550
274,240
52,13
368,362
421,240
294,70
282,1314
358,1145
12,1279
1,934
2218,1332
1533,4323
478,114
277,1261
82,4815
0,654
1342,2
137,6678
141,2279
302,303
122,43
32,799
108,10
5,3164
145,16
1473,66
16,2143
240,7497
13,25
1062,28
292,464
54,1043
169,6660
201,107
346,1092
353,928
83,11
376,511
534,1
45,76
1619,1966
58,24
23,746
7,161
44,27
2,547
78,206
101,87
1,2061
39,5086
128,356
6,1617
522,28
770,5082
33,57
17,604
5,51
35,1072
85,2641
0,989
355,3
392,23
288,88
140,2009
32,2953
89,28
114,761
151,860
248,699
545,785
250,9
69,7323
21,1036
448,60
35,588
37,38
0,1305
148,949
55,3389
60,137
67,1215
19,7404
274,555
4,448
64,123
51,4559
444,270
93,17
1472,0
5,843
4,4849
1126,2260
0,1861
177,504
248,2200
216,1378
78,2420
133,541
494,6844
24,452
10,187
134,8
0,236
76,319
55,526
517,4354
659,264
6,353
29,0
31,1974
149,4043
6,1996
497,48
1368,1097
19,135
1669,7111
92,3683
464,726
143,302
78,785
136,56
16,1566
18,68
237,336
189,1857
954,3336
27,190
1726,301
36,672
112,6
222,222
259,80
31,2240
355,2223
373,3514
1340,862
0,1428
2,133
184,864
978,2142
366,3144
169,4737
880,872
22,51
248,2
301,8
140,2654
31,163
1111,4455
524,96
969,183
1435,3946
699,10
0,2000
2185,196
775,945
23,588
196,0
272,560
438,461
36,2181
78,100
25,152
64,946
779,3
562,1937
452,1549
177,373
1247,1046
968,72
239,19
6,144
781,1046
792,37
10,46
238,72
111,186
542,0
450,40
143,255
21,2883
71,1284
76,178
532,141
653,4482
518,424
80,196
11,1986
140,3878
746,3737
409,3578
983,6176
151,934
17,326
79,1408
5,301
425,41
925,716
1333,255
934,154
166,240
83,562
339,668
2149,7429
18,827
54,1076
98,508
188,126
61,232
459,7849
93,183
0,2692
197,2909
731,7361
74,196
62,893
2,24
1127,1800
78,1847
163,23
59,70
45,103
100,1174
709,0
89,1423
15,947
1,193
77,342
24,286
462,432
49,253
547,74
17,1067
1211,435
56,687
0,1579
21,127
5,1562
722,28
9,1843
129,214
64,781
124,373
2,1187
250,6916
20,40
6,15
399,5740
15,375
1,1677
0,3596
13,2950
393,43
252,384
64,4739
5,222
76,2434
53,194
76,37
9,100
6,7067
191,372
251,201
94,385
631,170
260,51
59,1230
45,2031
753,24
1913,1152
294,982
3,1415
8,59
407,173
13,2122
317,47
24,1686
725,402
11,4424
312,657
26,387
605,2305
474,6917
127,313
37,1
1759,359
270,1381
876,0
71,294
2,299
221,341
1,3240
13,105
17,6546
174,68
254,1610
683,1358
10,576
1228,3210
136,874
35,1800
106,56
90,677
489,176
1136,1973
129,487
462,5230
133,568
1102,4364
137,2833
68,3
1,94
109,1237
1993,1
381,181
1574,4350
30,82
0,1
189,723
78,382
869,81
110,79
4,728
336,248
670,173
412,165
216,606
8,362
206,589
33,169
5,67
284,30
30,558
14,179
72,1036
0,589
166,94
221,3201
35,2621
18,97
4,28
100,2193
1010,7268
595,4206
558,4198
13,858
17,40
1,675
455,730
10,947
49,671
268,511
72,712
408,7465
67,847
415,265
2,190
286,2378
11,692
22,20
1735,0
771,799
6,2260
116,38
35,24
888,38
107,3106
55,506
1302,2315
25,131
371,1
449,3299
39,2170
2,1353
36,1541
91,1618
10,2452
107,920
1073,79
8,601
688,43
10,11
47,1304
143,154
0,156
869,454
32,301
412,56
15,77
1,1431
1343,51
596,660
1443,5780
412,2691
10,1615
1278,604
95,32
1347,325
833,223
129,2591
388,448
284,145
803,1443
217,178
312,1414
92,1142
530,40
1023,1409
36,1437
4,135
48,1311
105,1142
1495,2423
142,269
1523,1314
127,3865
3,1789
10,1155
430,8
785,15
70,19
17,165
93,338
1308,253
10,806
43,4442
35,329
97,0
443,1020
14,1233
5,3782
2,53
123,4492
152,1626
576,82
168,309
13,1683
571,361
45,2
31,51
43,2237
19,3183
1530,1317
116,169
21,1989
10,378
139,82
1,5422
30,136
90,959
18,1116
9,435
79,4726
6,32
299,54
225,721
0,4753
26,6341
158,255
522,66
63,38
52,3065
11,4963
143,1930
102,1207
7,543
101,2108
436,27
76,2
369,8
152,1197
479,84
27,383
449,1
142,92
20,2028
8,0
15,1707
542,2545
1,969
863,3
26,428
74,400
597,36
9,523
874,763
108,183
50,1749
2,324
1201,1362
17,4680
6,7783
415,2052
984,454
59,266
31,864
1,437
3,195
704,116
79,116
5,881
269,3300
26,96
1354,18
1192,88
367,2114
55,28
2137,7352
263,6866
163,231
295,2230
186,76
19,2911
45,247
68,40
112,1128
695,93
614,23
105,2545
584,198
1582,22
8,2734
21,495
5,1962
134,70
0,38
346,168
59,6434
191,0
13,1228
147,166
485,7883
43,9
1438,40
8,335
243,638
127,7797
500,1141
35,2560
32,51
24,4635
4,57
479,473
1228,8
1057,144
8,139
423,646
1721,121
1403,18
6,2733
262,6284
26,307
102,1646
60,86
23,66
136,702
46,161
1425,118
394,1274
966,22
615,821
433,253
73,86
22,9
3,2003
100,1109
253,2169
605,144
1965,3522
86,3375
12,134
1179,1546
90,7678
79,1618
5,1371
187,168
438,27
756,2
1471,947
115,186
539,1580
387,971
758,592
689,127
64,588
4,1969
1800,529
105,1
260,2321
111,140
464,63
76,356
41,1279
458,2832
24,6789
322,87
216,462
15,104
218,356
38,187
1619,2250
28,20
5,3117
97,2244
23,2228
84,1
1,723
3,125
119,6636
259,135
386,111
630,28
1204,1883
361,5801
16,15
556,2397
92,314
89,6499
118,5855
2,46
207,27
11,772
908,14
25,4777
1,159
116,86
0,3098
377,1490
12,313
66,4643
335,7300
7,118
62,1255
286,59
990,7675
180,602
55,362
1,5038
9,406
101,248
56,4527
64,967
689,500
45,2172
417,169
9,6854
43,179
460,7272
29,1020
595,6131
114,196
63,13
47,648
189,5859
17,941
21,761
5,132
86,2317
30,361
784,1917
196,1649
17,3959
9,82
34,743
39,2574
27,402
0,5362
66,180
331,56
8,101
1021,2853
568,29
199,1
5,344
1460,28
6,5046
201,741
37,119
0,1352
60,312
269,5995
44,853
16,318
108,76
63,4175
2,353
97,2129
218,2504
50,85
306,43
1310,6263
529,1
115,4558
1813,1379
1,424
19,803
26,13
162,605
5,1521
231,2585
362,116
129,445
1010,904
334,502
698,861
4,3278
96,39
709,187
292,1345
1,20
3,674
24,435
2204,81
10,202
382,5140
3,3103
955,324
79,1832
30,24
5,2090
76,462
23,1201
41,1045
20,2914
32,3692
417,38
2,1100
110,149
366,3
1475,187
137,48
764,1
220,1063
19,52
37,3331
21,910
5,9
229,1343
83,1469
113,2
1543,3441
1319,1789
32,40
18,23
379,4603
22,1435
38,429
90,4333
8,144
1322,241
727,1108
289,2627
249,126
35,2211
193,583
50,200
13,468
96,3958
421,639
225,86
345,1049
605,139
1,293
10,573
0,1807
277,1
735,2885
31,5125
62,1117
1485,605
92,0
265,1626
101,350
11,42
2154,1157
10,5031
37,5999
45,263
999,2486
54,255
128,125
24,62
688,101
353,6359
2029,3610
10,7457
94,5982
4,7778
346,88
309,84
1,4784
523,258
122,515
9,136
375,3043
502,734
15,23
46,4740
14,5522
6,1930
227,213
160,10
416,100
573,6062
5,510
49,774
18,2343
5,3272
71,2
1,1129
6,1494
151,27
31,545
2076,4114
17,211
3,0
38,7266
23,178
1953,703
136,526
1,5944
46,17
32,623
16,36
325,38
2,75
221,117
177,247
161,1770
80,1286
6,530
45,56
0,4975
153,495
10,416
328,67
0,1946
21,32
7,13
17,3041
32,1067
16,992
0,485
18,1042
2,655
43,7206
154,626
899,1024
1069,36
239,85
186,323
701,7154
12,858
252,55
5,175
182,1625
10,6859
6,7146
286,3447
32,370
170,0
13,630
15,152
234,907
38,11
6,1793
877,8
1,903
199,28
5,355
542,1562
35,736
21,3389
0,7368
24,6385
193,493
13,58
41,2589
149,586
1401,321
278,166
61,302
370,1215
303,721
144,198
10,659
49,383
78,6726
201,4
431,8009
97,107
290,3099
83,40
67,623
249,784
124,1104
71,699
496,3299
168,490
1484,809
120,5279
193,1206
309,5984
965,364
189,4362
695,23
1,15
3,585
243,76
37,2485
1292,203
1352,294
907,47
17,1265
618,403
46,600
38,5871
161,163
232,8
181,81
67,4625
48,7847
342,76
56,165
19,27
5,20
26,2456
113,101
2,3142
27,1721
7,6495
27,258
466,4706
278,497
0,2973
5,744
74,461
23,20
316,2
4,6903
9,638
249,97
2,273
334,682
410,122
50,37
140,167
1071,72
421,602
199,2928
22,71
137,1427
1631,0
453,201
74,2538
153,133
49,500
122,2558
291,51
609,28
4,6219
9,1082
106,126
389,3402
516,719
27,1418
11,1
1448,1778
124,2065
158,963
206,975
745,8
17,2763
0,203
39,170
278,7125
161,56
110,5
80,40
241,2526
336,194
82,986
29,225
52,134
22,3434
137,128
17,682
199,198
21,1022
367,636
1,6794
166,100
555,2283
85,28
27,159
700,702
109,2083
98,8
411,2993
17,246
1,745
1716,81
5,605
141,141
240,840
1455,28
1169,131
230,2651
71,605
2,100
13,292
10,3315
73,9
1122,20
251,2686
31,128
176,2674
275,3206
116,24
561,445
91,6150
863,1112
21,11
1453,254
486,4822
10,7805
7,40
263,66
32,1024
25,889
27,1287
11,186
37,7770
1708,523
2,1295
250,6800
299,135
105,180
52,469
7,3750
483,499
289,30
78,515
9,24
267,720
366,382
15,135
8,431
213,122
1670,38
199,59
293,3
431,149
92,899
27,1000
320,30
193,256
13,21
68,1088
166,7616
1516,51
84,94
91,8010
40,28
3,144
627,2964
409,201
14,560
25,7418
104,1406
83,15
220,4692
1017,397
307,1155
719,154
281,48
64,672
491,7487
181,1827
965,375
1,34
24,381
176,8
547,107
72,73
699,164
44,23
9,1836
67,462
26,3009
382,2473
615,473
267,897
87,0
306,1001
223,576
158,309
308,194
9,5334
1,1774
234,1082
199,360
5,63
65,844
72,1184
37,1774
57,2548
62,51
36,1158
27,313
320,301
156,67
142,26
573,3854
22,636
1,1194
161,3572
248,703
47,155
1336,8
36,7132
763,5656
199,940
19,442
155,10
101,3638
0,1309
120,616
106,583
37,6727
1602,1
471,3306
128,587
587,3123
70,1715
227,6007
5,1324
851,46
120,36
2002,6611
2,846
23,1368
42,4202
21,5019
684,261
22,1764
91,387
54,53
69,4383
1315,10
252,1910
148,41
62,1479
400,5874
157,165
807,303
973,3
869,114
214,169
540,4257
29,28
41,2434
4,2066
38,842
8,265
190,17
25,4450
40,634
19,139
185,375
206,1035
556,674
42,40
773,30
1713,2131
69,1069
0,556
2,4086
1549,850
20,2419
699,4556
1,1063
98,101
24,1344
10,1343
785,115
0,2573
399,3775
10,850
563,2
196,1237
60,24
1003,72
92,361
145,766
2,129
629,446
78,1708
103,43
140,55
13,319
183,2719
21,1617
507,5023
10,406
35,57
14,778
201,257
52,4769
219,165
128,2
54,128
100,454
10,42
6,3934
111,198
646,87
30,312
85,2867
48,2092
69,1374
0,891
228,497
64,1138
13,1415
889,1034
680,6851
345,36
1,1520
845,3791
8,436
407,276
227,8
213,101
95,1
298,293
2245,848
101,3948
0,679
468,4
145,47
864,1968
29,1082
10,1186
25,4907
1,537
3,183
49,309
563,911
43,4283
14,597
349,2702
164,66
208,1874
81,740
392,1357
2,20
140,938
73,409
54,979
1,197
515,351
72,46
21,123
5,1542
210,324
138,8
509,713
1,2084
6,3
1039,907
502,562
152,3243
54,287
114,10
2,4457
67,2484
65,871
104,155
1280,8
738,3654
521,180
41,1954
590,1914
31,7735
43,697
193,116
98,203
8,63
63,1563
745,3812
118,57
9,2959
51,112
434,88
24,3024
44,799
17,4649
276,1046
101,811
85,1462
13,101
306,241
904,3102
1696,42
1,2825
1,406
93,8
8,1430
116,351
5,850
10,588
26,67
141,402
254,485
298,1347
173,1
16,196
2,875
1307,262
343,294
1,2549
123,1516
210,4849
1,82
21,1899
10,128
33,353
950,1848
5,1931
865,1193
1358,0
4,1377
371,756
124,4
87,240
66,3622
80,98
6,382
33,173
1,7419
588,1605
284,26
14,183
1356,150
2,3091
90,1980
32,82
16,1591
1934,692
412,357
1,1242
77,1359
8,170
123,753
144,794
1,679
508,7501
296,101
667,406
49,659
141,67
35,448
0,1421
420,14
5,1272
60,117
505,418
221,38
87,1437
483,3755
22,40
415,3779
15,1233
1433,414
854,1232
542,1526
25,5530
21,209
44,214
1625,6780
46,380
1409,1846
41,1308
11,116
641,1801
147,404
755,2815
582,636
513,27
25,3193
91,51
38,542
241,482
3,873
1761,5321
10,55
72,324
155,911
104,53
27,1949
119,2611
255,1235
66,0
29,140
105,574
91,1023
75,466
47,856
46,2905
1384,179
14,2
2058,350
45,3952
18,976
2,461
80,537
507,1494
140,323
13,203
1703,194
13,2416
10,1167
349,196
24,843
78,6705
46,79
175,425
2,49
486,1
274,1425
366,603
30,5087
1454,32
45,126
607,648
3,534
176,66
427,1526
146,870
58,106
81,187
49,1649
194,634
16,554
129,205
4,1051
869,179
816,1
11,225
4,638
186,377
684,8
109,3158
6,36
153,6993
181,2
589,133
54,304
22,3086
286,6267
1,7150
1100,614
38,7903
31,4601
175,3770
18,131
952,125
7,6444
80,328
27,371
75,79
38,81
8,4
469,187
75,7144
960,294
17,1847
482,169
212,2
148,4273
50,116
34,1873
5,5736
22,246
213,521
70,130
515,19
24,2481
35,1811
272,371
193,791
931,1
110,632
941,5531
20,864
38,3289
746,0
31,416
7,3970
185,129
132,664
404,485
5,1942
81,48
67,101
191,3691
0,58
25,921
377,5762
2,1071
4,737
22,1918
119,318
68,744
379,2
1193,1400
19,85
31,2738
1718,22
51,292
405,4413
627,665
830,30
136,102
48,850
341,51
0,7617
145,232
18,118
327,0
98,187
1110,32
8,143
1564,733
423,1063
92,3573
7,1104
14,276
217,392
74,3
60,82
1,6028
16,392
235,28
1157,435
2,215
1,3292
299,1071
100,2622
723,240
84,830
1,262
1052,429
10,476
68,3006
78,6923
542,1435
42,845
23,514
7,505
338,4648
81,2126
152,180
371,40
484,329
11,75
1560,1030
6,194
197,573
72,6286
455,3445
3,780
8,930
56,942
136,1338
14,2027
694,921
1192,515
383,1288
0,6672
426,2
204,147
19,3909
1278,549
109,10
81,1238
67,1415
19,7188
735,8
94,128
165,2374
62,7363
133,460
320,205
209,862
511,121
1078,1141
785,38
70,40
1158,737
3,97
24,880
1806,141
727,910
7,1221
0,1085
47,6892
16,3
132,2897
2,42
7,7134
108,1404
1260,300
368,1056
220,1
1,147
38,1442
176,935
215,286
127,626
0,1657
21,65
92,2327
0,452
94,3352
9,410
69,3370
2,1269
6,57
389,335
37,6069
580,86
52,399
65,3275
106,4261
208,20
902,150
35,1093
143,22
0,768
76,27
55,810
1803,1595
237,40
46,6551
527,45
13,919
274,6809
363,367
447,4106
5,324
57,5649
14,434
0,1356
71,340
5,3486
2,381
94,15
152,1298
387,429
269,945
112,282
1103,1234
59,485
552,1607
6,1324
381,2969
204,714
174,22
142,1820
155,2138
1435,249
26,9
335,1
433,4817
604,381
16,254
1357,2993
313,1312
1185,7699
364,7177
253,250
1520,5957
82,2
100,1871
54,100
861,364
586,6254
665,1
3,678
485,40
17,1234
67,392
30,28
157,278
1065,689
5,2070
37,4154
158,371
222,1914
283,6881
100,38
4,4548
17,542
109,432
19,56
402,976
5,117
390,1585
61,4486
473,29
496,138
166,8
1826,104
92,7316
18,19
1010,1715
38,2874
156,901
61,0
354,10
144,980
644,1
169,423
49,585
210,732
300,606
1161,4895
249,2
64,2014
32,1000
2,240
359,82
2014,6684
149,752
1126,1996
211,43
1,313
702,3171
230,7233
372,30
1365,7070
33,904
312,1729
81,900
210,32
429,450
502,5676
519,2125
76,697
2,820
1434,169
369,2350
1507,3362
580,136
391,795
24,2
10,125
9,1559
413,1
85,2916
286,1809
0,170
189,570
228,0
212,909
18,450
327,332
80,23
668,392
530,2301
444,1204
13,765
86,140
120,3643
455,57
28,13
49,826
448,265
1622,4426
655,80
14,72
3,2085
6,6335
529,7385
48,1357
79,5644
216,51
2,6246
1318,18
1077,5760
107,187
1,714
3,4
754,2378
114,5880
278,3537
394,7123
521,1616
23,206
46,21
5,3720
207,2
154,186
27,696
871,27
31,97
116,127
139,0
37,673
1702,1838
362,874
42,2352
23,1047
36,2267
34,24
110,375
4,3488
5,7046
195,23
370,51
778,26
348,4698
155,1225
33,65
12,854
238,10
1109,1089
104,106
1,7076
367,3335
2,3279
70,4559
673,2
18,185
331,1782
961,271
11,1024
75,441
38,1706
1,923
1195,163
478,81
540,1012
134,653
65,28
925,654
51,33
0,1377
37,94
113,296
342,3259
468,62
90,1244
36,1526
131,38
4,312
140,296
31,1341
6,1345
369,7925
640,1419
213,607
104,5639
1,583
130,101
5,803
12,65
1986,1525
275,785
224,231
166,766
18,2906
83,44
69,1
2,6689
274,1338
440,942
22,264
93,2264
135,43
45,169
1,3
3,589
8,865
267,5375
739,2620
849,336
7,130
485,2472
27,2580
0,116
2,542
521,566
226,1300
1609,23
102,4399
78,2696
4,555
211,893
181,93
458,754
1446,5529
3,1033
8,701
1186,2
838,785
21,629
5,16
97,1239
263,728
53,260
473,0
203,155
32,1
587,462
421,2
190,705
1043,51
79,715
10,974
9,3013
535,324
60,164
1478,796
32,973
2196,32
4,419
117,38
36,28
98,309
3,1921
24,1168
211,14
197,47
703,4941
220,192
93,78
280,661
593,1038
395,196
42,883
13,4901
90,615
452,2
272,408
42,2774
894,2585
1869,671
54,20
10,70
107,1110
877,614
2160,1
5,1985
152,7914
67,24
1413,3847
64,1222
998,633
470,38
440,117
901,424
15,62
38,885
649,464
7,2902
321,2507
787,62
24,3454
42,11
194,478
948,235
74,696
0,523
5,2682
242,498
108,399
203,1713
453,3116
338,2992
700,698
1,1024
1147,3
3,1614
45,523
26,7224
188,2857
3,43
1042,2344
35,410
5,1086
539,6907
657,427
168,136
804,61
73,13
128,1370
6,555
31,140
7,3294
999,2942
1,169
462,8
49,101
7,1603
19,1469
21,23
200,3519
7,36
136,1107
37,1057
92,140
76,521
85,821
50,664
276,42
215,5870
1,2184
6,119
580,24
232,166
423,26
100,485
531,677
697,141
143,1607
95,674
120,1674
157,27
35,1167
270,298
0,858
9,28
318,22
541,1729
18,338
454,598
128,2498
530,2061
2064,80
1613,194
2,6610
16,4667
231,2045
437,1202
3,3800
154,3132
93,6325
293,15
99,240
27,2435
108,2
145,8
2,435
73,1729
57,708
783,477
329,196
7,4650
1,634
273,509
660,1279
40,0
349,10
268,48
40,1659
443,58
761,43
390,743
83,19
466,121
429,3
16,168
41,523
975,8
421,880
492,3808
612,1093
686,196
45,68
87,2173
449,859
102,2403
1,38
43,2299
538,967
10,316
155,1341
12,482
72,77
100,7044
43,5569
101,2490
1245,205
0,105
1305,8
162,3357
470,140
310,2057
6,482
580,1923
240,4212
375,769
54,510
446,116
19,2
5,59
516,2946
705,5652
162,1338
323,408
604,575
53,303
270,177
150,1499
128,4749
1775,1
23,2540
223,0
75,9
8,222
407,206
142,1653
183,551
833,22
526,51
639,494
367,3883
330,56
274,2492
23,15
16,359
2,262
110,1375
1217,57
4,456
663,76
98,302
31,806
854,3801
107,452
1,503
1084,173
254,4
581,101
159,19
16,803
15,5419
262,1612
1057,6397
5,4194
59,1012
172,45
1804,107
10,163
1002,2627
12,533
379,384
0,1689
5,2028
1890,4318
81,126
134,0
427,22
46,972
360,51
51,674
4,699
1092,90
90,4030
105,402
118,3297
15,37
241,82
1501,4210
1386,3046
201,1040
720,0
0,2245
132,150
53,2015
5,416
104,357
9,2201
18,2521
60,464
59,6956
22,7824
85,3
5,3322
4,255
647,791
140,495
1,1083
13,2332
912,495
17,13
1066,0
132,1770
5,612
88,166
275,1102
46,227
1095,28
574,3873
2,157
78,1712
1219,832
11,713
140,51
1189,56
6,588
301,0
84,880
39,4212
38,1149
21,1629
2140,3043
153,57
10,402
893,855
459,1101
1623,2009
2,2170
399,437
2,705
1030,560
1595,1966
68,977
1765,558
24,87
10,2006
637,37
289,117
162,253
976,201
15,3616
104,20
9,1610
46,859
560,359
214,56
108,603
454,619
274,133
94,514
20,481
25,1081
4,814
170,50
133,78
1046,1190
52,50
10,1642
126,2606
1248,562
42,155
5,277
1655,3151
46,3351
14,29
1939,27
122,28
1,3371
48,1330
5,5828
94,1717
294,543
70,118
54,619
9,4133
117,3793
3,187
26,248
231,1
1,6394
164,78
26,1887
150,41
44,484
39,1214
18,1527
47,4923
2,16
186,1601
101,614
871,70
2,6775
89,826
278,828
686,169
100,1182
56,1052
21,2018
0,1571
443,477
7,180
44,40
1,5379
516,974
81,2305
101,58
447,2
765,3
110,200
408,1662
6,7
1920,399
175,4616
727,56
6,3273
1535,4329
2222,36
104,159
436,198
113,87
76,93
223,47
664,7255
21,6575
71,4768
236,57
146,209
317,7543
1882,4
1538,1368
0,1334
23,2959
4,469
13,97
89,715
110,991
1484,462
266,5892
1023,72
43,2018
151,503
70,237
93,4
122,4909
0,1906
551,7528
5,4008
2,871
1099,604
456,158
36,410
10,2665
414,27
133,2949
974,115
15,2529
17,1176
533,48
9,1696
0,25
37,1318
132,2258
484,57
48,309
357,309
124,0
57,73
20,187
29,51
1371,56
285,169
142,850
922,2594
739,946
868,22
787,8
0,2298
5,75
167,5203
242,424
62,135
32,86
299,576
179,22
22,992
61,70
8,174
635,417
17,32
326,42
36,4547
155,190
414,3813
37,190
97,131
46,196
249,56
468,286
79,3676
71,403
10,5774
33,5991
495,1299
103,2
140,8
2246,3123
10,2904
1502,357
1124,1091
1,359
1082,955
12,161
35,0
19,1415
367,351
7,478
1439,493
742,8
463,1625
239,6
6,173
92,5516
370,194
10,51
289,104
111,169
5,1916
86,2197
459,265
5,5046
20,462
189,2053
1108,1325
421,1673
45,1805
29,136
13,515
203,7749
1,1519
5,7808
96,5730
95,40
132,38
168,6870
307,56
330,891
1517,22
27,38
412,756
202,0
4,3810
3,1765
340,406
10,814
563,950
1066,1783
6,4186
1358,1035
240,689
150,2
46,83
1208,432
16,98
132,2864
2,13
64,382
3,7537
908,41
103,183
1221,487
45,122
675,2219
1,252
3,538
475,5462
7,1774
851,1938
17,1094
139,74
49,200
1105,743
24,2278
58,118
117,6634
512,671
77,4723
64,826
765,126
110,301
20,29
223,630
1129,1803
670,51
15,282
123,1782
1945,23
474,56
721,2405
107,1398
12,792
33,15
794,1098
5,225
39,1821
104,164
194,58
334,7949
959,241
40,4595
27,375
256,7503
15,222
75,67
38,85
53,3967
8,8
19,392
1949,28
53,2260
155,88
4,7407
24,3065
62,441
50,112
774,881
22,138
52,1145
130,43
10,597
291,68
81,616
1001,943
1454,5572
106,205
16,221
55,20
348,2
2,896
385,8
371,163
186,1585
64,713
585,57
73,365
271,1272
361,42
310,253
24,406
8,827
90,5200
6,3613
97,1617
7,196
417,6590
150,1120
2,3524
800,533
191,8
11,414
34,981
54,2084
43,1
69,2773
201,4977
126,1266
2,7822
213,1933
91,797
28,3638
9,3754
101,4404
5,86
7,648
14,220
204,5410
270,74
32,1696
166,43
830,2
99,20
78,807
22,7918
32,75
682,29
4,33
514,2470
582,1318
52,821
75,252
79,653
26,315
6,4864
24,2628
242,1865
23,90
83,311
272,38
21,2201
555,3557
41,879
91,3384
89,635
22,1
6,634
1,282
199,1435
220,138
383,2106
10,472
139,180
300,2590
224,60
929,1979
2,791
78,58
48,121
248,2293
5,4509
13,1973
1475,461
449,635
1500,8
107,951
898,588
77,83
24,97
280,139
13,2815
10,28
467,1035
107,1040
289,67
42,653
33,3954
157,76
74,826
0,137
309,177
129,555
756,718
